"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","Это текст 1914","This is text 1914","","False","context_for_row_1914","",""
"","Это текст 1915","This is text 1915","","False","context_for_row_1915","",""
"","Это текст 1916","This is text 1916","","False","context_for_row_1916","",""
"","Это текст 1917","This is text 1917","","False","context_for_row_1917","",""
"","Это текст 1918","This is text 1918","","False","context_for_row_1918","",""
"","Это текст 1919","This is text 1919","","False","context_for_row_1919","",""
"","Это текст 1920","This is text 1920","","False","context_for_row_1920","",""
"","Это текст 1921","This is text 1921","","False","context_for_row_1921","",""
"","Это текст 1922","This is  text 1922","","False","context_for_row_1922","",""
"","Это текст 1923","This is text 1923","","False","context_for_row_1923","",""
"","Это текст 1924","This is text 1924","","False","context_for_row_1924","",""
"","Это текст 1925","This is text 1925","","False","context_for_row_1925","",""
"","Это текст 1926","This is  text 1926","","False","context_for_row_1926","",""
"","Это текст 1927","This is text 1927","","False","context_for_row_1927","",""
"","Это текст 1928","This is text 1928","","False","context_for_row_1928","",""
"","Это текст 1929","This is text 1929","","False","context_for_row_1929","",""
"","Это текст 1930","This is text 1930","","False","context_for_row_1930","",""
"","Это текст 1931","This is text 1931","","False","context_for_row_1931","",""
"","Это текст 1932","This is text 1932","","False","context_for_row_1932","",""
"","Это текст 1933","This is text 1933","","False","context_for_row_1933","",""
"","Это текст 1934","This is text 1934","","False","context_for_row_1934","",""
"","Это текст 1935","This is text 1935","","False","context_for_row_1935","",""
"","Это текст 1936","This is text 1936","","False","context_for_row_1936","",""
"","Это текст 1937","This is text 1937","","False","context_for_row_1937","",""
"","Это текст 1938","This is text 1938","","False","context_for_row_1938","",""
"","Это текст 1939","This is text 1939","","False","context_for_row_1939","",""
"","Это текст 1940","This is text 1940","","False","context_for_row_1940","",""
"","Это текст 1941","This is text 1941","","False","context_for_row_1941","",""
"","Это текст 1942","This is text 1942","","False","context_for_row_1942","",""
"","Это текст 1943","This is text 1943","","False","context_for_row_1943","",""
"","Это текст 1944","This is text 1944","","False","context_for_row_1944","",""
"","Это текст 1945","This is text 1945","","False","context_for_row_1945","",""
"","Это текст 1946","This is text 1946","","False","context_for_row_1946","",""
"","Это текст 1947","This is text 1947","","False","context_for_row_1947","",""
"","Это текст 1948","This is text 1948","","False","context_for_row_1948","",""
"","Это текст 1949","This is text 1949","","False","context_for_row_1949","",""
"","Это текст 1950","This is text 1950","","False","context_for_row_1950","",""
"","Это текст 1951","This is text 1951","","False","context_for_row_1951","",""
"","Это текст 1952","This is text 1952","","False","context_for_row_1952","",""
"","Это текст 1953","This is text 1953","","False","context_for_row_1953","",""
"","Это текст 1954","This is text 1954","","False","context_for_row_1954","",""
"","Это текст 1955","This is text 1955","","False","context_for_row_1955","",""
"","Это текст 1956","This is text 1956","","False","context_for_row_1956","",""
"","Это текст 1957","This is text 1957","","False","context_for_row_1957","",""
"","Это текст 1958","This is text 1958","","False","context_for_row_1958","",""
"","Это текст 1959","This is text 1959","","False","context_for_row_1959","",""
"","Это текст 1960","This is text 1960","","False","context_for_row_1960","",""
"","Это текст 1961","This is text 1961","","False","context_for_row_1961","",""
"","Это текст 1962","This is text 1962","","False","context_for_row_1962","",""
"","Это текст 1963","This is text 1963","","False","context_for_row_1963","",""
"","Это текст 1964","This is text 1964","","False","context_for_row_1964","",""
"","Это текст 1965","This is text 1965","","False","context_for_row_1965","",""
"","Это текст 1966","This is text 1966","","False","context_for_row_1966","",""
"","Это текст 1967","This is text 1967","","False","context_for_row_1967","",""
"","Это текст 1968","This is text 1968","","False","context_for_row_1968","",""
"","Это текст 1969","This is text 1969","","False","context_for_row_1969","",""
"","Это текст 1970","This is text 1970","","False","context_for_row_1970","",""
"","Это текст 1971","This is text 1971","","False","context_for_row_1971","",""
"","Это текст 1972","This is text 1972","","False","context_for_row_1972","",""
"","Это текст 1973","This is text 1973","","False","context_for_row_1973","",""
"","Это текст 1974","This is text 1974","","False","context_for_row_1974","",""
"","Это текст 1975","This is text 1975","","False","context_for_row_1975","",""
"","Это текст 1976","This is text 1976","","False","context_for_row_1976","",""
"","Это текст 1977","This is text 1977","","False","context_for_row_1977","",""
"","Это текст 1978","This is text 1978","","False","context_for_row_1978","",""
"","Это текст 1979","This is text 1979","","False","context_for_row_1979","",""
"","Это текст 1980","This is text 1980","","False","context_for_row_1980","",""
"","Это текст 1981","This is text 1981","","False","context_for_row_1981","",""
"","Это текст 1982","This is text 1982","","False","context_for_row_1982","",""
"","Это текст 1983","This is text 1983","","False","context_for_row_1983","",""
