location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,Это текст 2035,Это текст 2035,,FALSE,context_for_row_2035,,
,Это текст 2036,Это текст 2036,,FALSE,context_for_row_2036,,
,Это текст 2037,Это текст 2037,,FALSE,context_for_row_2037,,
,Это текст 2038,Это текст 2038,,FALSE,context_for_row_2038,,
,Это текст 2039,Это текст 2039,,FALSE,context_for_row_2039,,
,Это текст 2040,Это текст 2040,,FALSE,context_for_row_2040,,
,Это текст 2041,Это текст 2041,,FALSE,context_for_row_2041,,
,Это текст 2042,Это текст 2042,,FALSE,context_for_row_2042,,
,Это текст 2043,Это текст 2043,,FALSE,context_for_row_2043,,
,Это текст 2044,Это текст 2044,,FALSE,context_for_row_2044,,
,Это текст 2045,Это текст 2045,,FALSE,context_for_row_2045,,
,Это текст 2046,Это текст 2046,,FALSE,context_for_row_2046,,
,Это текст 2047,Это текст 2047,,FALSE,context_for_row_2047,,
,Это текст 2048,Это текст 2048,,FALSE,context_for_row_2048,,
,Это текст 2049,Это текст 2049,,FALSE,context_for_row_2049,,
,Это текст 2050,Это текст 2050,,FALSE,context_for_row_2050,,
,Это текст 2051,Это текст 2051,,FALSE,context_for_row_2051,,
,Это текст 2052,Это текст 2052,,FALSE,context_for_row_2052,,
,Это текст 2053,Это текст 2053,,FALSE,context_for_row_2053,,
,Это текст 2054,Это текст 2054,,FALSE,context_for_row_2054,,
,Это текст 2055,Это текст 2055,,FALSE,context_for_row_2055,,
,Это текст 2056,Это текст 2056,,FALSE,context_for_row_2056,,
,Это текст 2057,Это текст 2057,,FALSE,context_for_row_2057,,
,Это текст 2058,Это текст 2058,,FALSE,context_for_row_2058,,
,Это текст 2059,Это текст 2059,,FALSE,context_for_row_2059,,
,Это текст 2060,Это текст 2060,,FALSE,context_for_row_2060,,
,Это текст 2061,Это текст 2061,,FALSE,context_for_row_2061,,
,Это текст 2062,Это текст 2062,,FALSE,context_for_row_2062,,
,Это текст 2063,Это текст 2063,,FALSE,context_for_row_2063,,
,Это текст 2064,Это текст 2064,,FALSE,context_for_row_2064,,
,Это текст 2065,Это текст 2065,,FALSE,context_for_row_2065,,
,Это текст 2066,Это текст 2066,,FALSE,context_for_row_2066,,
,Это текст 2067,Это текст 2067,,FALSE,context_for_row_2067,,
,Это текст 2068,Это текст 2068,,FALSE,context_for_row_2068,,
,Это текст 2069,Это текст 2069,,FALSE,context_for_row_2069,,
,Это текст 2070,Это текст 2070,,FALSE,context_for_row_2070,,
,Это текст 2071,Это текст 2071,,FALSE,context_for_row_2071,,
,Это текст 2072,Это текст 2072,,FALSE,context_for_row_2072,,
,Это текст 2073,Это текст 2073,,FALSE,context_for_row_2073,,
,Это текст 2074,Это текст 2074,,FALSE,context_for_row_2074,,
,Это текст 2075,Это текст 2075,,FALSE,context_for_row_2075,,
,Это текст 2076,Это текст 2076,,FALSE,context_for_row_2076,,
,Это текст 2077,Это текст 2077,,FALSE,context_for_row_2077,,
,Это текст 2078,Это текст 2078,,FALSE,context_for_row_2078,,
,Это текст 2079,Это текст 2079,,FALSE,context_for_row_2079,,
,Это текст 2080,Это текст 2080,,FALSE,context_for_row_2080,,
,Это текст 2081,Это текст 2081,,FALSE,context_for_row_2081,,
,Это текст 2082,Это текст 2082,,FALSE,context_for_row_2082,,
,Это текст 2083,Это текст 2083,,FALSE,context_for_row_2083,,
,Это текст 2084,Это текст 2084,,FALSE,context_for_row_2084,,
,Это текст 2085,Это текст 2085,,FALSE,context_for_row_2085,,
,Это текст 2086,Это текст 2086,,FALSE,context_for_row_2086,,
,Это текст 2087,Это текст 2087,,FALSE,context_for_row_2087,,
,Это текст 2088,Это текст 2088,,FALSE,context_for_row_2088,,
,Это текст 2089,Это текст 2089,,FALSE,context_for_row_2089,,
,Это текст 2090,Это текст 2090,,FALSE,context_for_row_2090,,
,Это текст 2091,Это текст 2091,,FALSE,context_for_row_2091,,
,Это текст 2092,Это текст 2092,,FALSE,context_for_row_2092,,
,Это текст 2093,Это текст 2093,,FALSE,context_for_row_2093,,
,Это текст 2094,Это текст 2094,,FALSE,context_for_row_2094,,
,Это текст 2095,Это текст 2095,,FALSE,context_for_row_2095,,
,Это текст 2096,Это текст 2096,,FALSE,context_for_row_2096,,
,Это текст 2097,Это текст 2097,,FALSE,context_for_row_2097,,
,Это текст 2098,Это текст 2098,,FALSE,context_for_row_2098,,
,Это текст 2099,Это текст 2099,,FALSE,context_for_row_2099,,
,Это текст 2100,Это текст 2100,,FALSE,context_for_row_2100,,
,Это текст 2101,Это текст 2101,,FALSE,context_for_row_2101,,
,Это текст 2102,Это текст 2102,,FALSE,context_for_row_2102,,
,Это текст 2103,Это текст 2103,,FALSE,context_for_row_2103,,
,Это текст 2104,Это текст 2104,,FALSE,context_for_row_2104,,
,Это текст 2105,Это текст 2105,,FALSE,context_for_row_2105,,
,Это текст 2106,Это текст 2106,,FALSE,context_for_row_2106,,
,Это текст 2107,Это текст 2107,,FALSE,context_for_row_2107,,
,Это текст 2108,Это текст 2108,,FALSE,context_for_row_2108,,
,Это текст 2109,Это текст 2109,,FALSE,context_for_row_2109,,
,Это текст 2110,Это текст 2110,,FALSE,context_for_row_2110,,
,Это текст 2111,Это текст 2111,,FALSE,context_for_row_2111,,
,Это текст 2112,Это текст 2112,,FALSE,context_for_row_2112,,
,Это текст 2113,Это текст 2113,,FALSE,context_for_row_2113,,
,Это текст 2114,Это текст 2114,,FALSE,context_for_row_2114,,
,Это текст 2115,Это текст 2115,,FALSE,context_for_row_2115,,
,Это текст 2116,Это текст 2116,,FALSE,context_for_row_2116,,
,Это текст 2117,Это текст 2117,,FALSE,context_for_row_2117,,
,Это текст 2118,Это текст 2118,,FALSE,context_for_row_2118,,
,Это текст 2119,Это текст 2119,,FALSE,context_for_row_2119,,
,Это текст 2120,Это текст 2120,,FALSE,context_for_row_2120,,
,Это текст 2121,Это текст 2121,,FALSE,context_for_row_2121,,
,Это текст 2122,Это текст 2122,,FALSE,context_for_row_2122,,
,Это текст 2123,Это текст 2123,,FALSE,context_for_row_2123,,
,Это текст 2124,Это текст 2124,,FALSE,context_for_row_2124,,
,Это текст 2125,Это текст 2125,,FALSE,context_for_row_2125,,
,Это текст 2126,Это текст 2126,,FALSE,context_for_row_2126,,
,Это текст 2127,Это текст 2127,,FALSE,context_for_row_2127,,
,Это текст 2128,Это текст 2128,,FALSE,context_for_row_2128,,
,Это текст 2129,Это текст 2129,,FALSE,context_for_row_2129,,
,Это текст 2130,Это текст 2130,,FALSE,context_for_row_2130,,
,Это текст 2131,Это текст 2131,,FALSE,context_for_row_2131,,
,Это текст 2132,Это текст 2132,,FALSE,context_for_row_2132,,
,Это текст 2133,Это текст 2133,,FALSE,context_for_row_2133,,
,Это текст 2134,Это текст 2134,,FALSE,context_for_row_2134,,
,Это текст 2135,Это текст 2135,,FALSE,context_for_row_2135,,
,Это текст 2136,Это текст 2136,,FALSE,context_for_row_2136,,
,Это текст 2137,Это текст 2137,,FALSE,context_for_row_2137,,
,Это текст 2138,Это текст 2138,,FALSE,context_for_row_2138,,
,Это текст 2139,Это текст 2139,,FALSE,context_for_row_2139,,
,Это текст 2140,Это текст 2140,,FALSE,context_for_row_2140,,
,Это текст 2141,Это текст 2141,,FALSE,context_for_row_2141,,
,Это текст 2142,Это текст 2142,,FALSE,context_for_row_2142,,
,Это текст 2143,Это текст 2143,,FALSE,context_for_row_2143,,
,Это текст 2144,Это текст 2144,,FALSE,context_for_row_2144,,
,Это текст 2145,Это текст 2145,,FALSE,context_for_row_2145,,
,Это текст 2146,Это текст 2146,,FALSE,context_for_row_2146,,
,Это текст 2147,Это текст 2147,,FALSE,context_for_row_2147,,
,Это текст 2148,Это текст 2148,,FALSE,context_for_row_2148,,
,Это текст 2149,Это текст 2149,,FALSE,context_for_row_2149,,
,Это текст 2150,Это текст 2150,,FALSE,context_for_row_2150,,
,Это текст 2151,Это текст 2151,,FALSE,context_for_row_2151,,
,Это текст 2152,Это текст 2152,,FALSE,context_for_row_2152,,
,Это текст 2153,Это текст 2153,,FALSE,context_for_row_2153,,
,Это текст 2154,Это текст 2154,,FALSE,context_for_row_2154,,
,Это текст 2155,Это текст 2155,,FALSE,context_for_row_2155,,
,Это текст 2156,Это текст 2156,,FALSE,context_for_row_2156,,
,Это текст 2157,Это текст 2157,,FALSE,context_for_row_2157,,
,Это текст 2158,Это текст 2158,,FALSE,context_for_row_2158,,
,Это текст 2159,Это текст 2159,,FALSE,context_for_row_2159,,
,Это текст 2160,Это текст 2160,,FALSE,context_for_row_2160,,
,Это текст 2161,Это текст 2161,,FALSE,context_for_row_2161,,
,Это текст 2162,Это текст 2162,,FALSE,context_for_row_2162,,
,Это текст 2163,Это текст 2163,,FALSE,context_for_row_2163,,
,Это текст 2164,Это текст 2164,,FALSE,context_for_row_2164,,
,Это текст 2165,Это текст 2165,,FALSE,context_for_row_2165,,
,Это текст 2166,Это текст 2166,,FALSE,context_for_row_2166,,
,Это текст 2167,Это текст 2167,,FALSE,context_for_row_2167,,
,Это текст 2168,Это текст 2168,,FALSE,context_for_row_2168,,
,Это текст 2169,Это текст 2169,,FALSE,context_for_row_2169,,
,Это текст 2170,Это текст 2170,,FALSE,context_for_row_2170,,
,Это текст 2171,Это текст 2171,,FALSE,context_for_row_2171,,
,Это текст 2172,Это текст 2172,,FALSE,context_for_row_2172,,
,Это текст 2173,Это текст 2173,,FALSE,context_for_row_2173,,
,Это текст 2174,Это текст 2174,,FALSE,context_for_row_2174,,
,Это текст 2175,Это текст 2175,,FALSE,context_for_row_2175,,
,Это текст 2176,Это текст 2176,,FALSE,context_for_row_2176,,
,Это текст 2177,Это текст 2177,,FALSE,context_for_row_2177,,
,Это текст 2178,Это текст 2178,,FALSE,context_for_row_2178,,
,Это текст 2179,Это текст 2179,,FALSE,context_for_row_2179,,
,Это текст 2180,Это текст 2180,,FALSE,context_for_row_2180,,
,Это текст 2181,Это текст 2181,,FALSE,context_for_row_2181,,
,Это текст 2182,Это текст 2182,,FALSE,context_for_row_2182,,
,Это текст 2183,Это текст 2183,,FALSE,context_for_row_2183,,
,Это текст 2184,Это текст 2184,,FALSE,context_for_row_2184,,
,Это текст 2185,Это текст 2185,,FALSE,context_for_row_2185,,
,Это текст 2186,Это текст 2186,,FALSE,context_for_row_2186,,
,Это текст 2187,Это текст 2187,,FALSE,context_for_row_2187,,
,Это текст 2188,Это текст 2188,,FALSE,context_for_row_2188,,
,Это текст 2189,Это текст 2189,,FALSE,context_for_row_2189,,
,Это текст 2190,Это текст 2190,,FALSE,context_for_row_2190,,
,Это текст 2191,Это текст 2191,,FALSE,context_for_row_2191,,
,Это текст 2192,Это текст 2192,,FALSE,context_for_row_2192,,
,Это текст 2193,Это текст 2193,,FALSE,context_for_row_2193,,
,Это текст 2194,Это текст 2194,,FALSE,context_for_row_2194,,
,Это текст 2195,Это текст 2195,,FALSE,context_for_row_2195,,
,Это текст 2196,Это текст 2196,,FALSE,context_for_row_2196,,
,Это текст 2197,Это текст 2197,,FALSE,context_for_row_2197,,
,Это текст 2198,Это текст 2198,,FALSE,context_for_row_2198,,
,Это текст 2199,Это текст 2199,,FALSE,context_for_row_2199,,
,Это текст 2200,Это текст 2200,,FALSE,context_for_row_2200,,
,Это текст 2201,Это текст 2201,,FALSE,context_for_row_2201,,
